ER72001,ER72002,ER72017,ER72018,ER72195,ER72217,ER72231,ER73069,ER76897,ER76962,ER77249,ER77255,ER77588,ER77591,ER77599
1,5635,32,1,9130,0,5,90000,2,11,51,3570,54267.38,3,12
1,7589,32,1,0,0,0,0,2,2,0,0,43270,3,14
1,6079,32,1,7410,15,0,115,2,1,1,8,63718,3,12
1,6654,25,1,8140,16,7,30000,2,1,52,2080,23547.95,3,13
1,8700,23,1,9600,17,2,40000,2,4,52,3068,52520,3,13
1,5359,22,1,8740,13,0,25000,2,1,40,1592,44260,3,12
1,6022,33,2,4220,15.84,2,34000,2,2,51,2240,44648,3,12
1,7467,46,1,4710,18,11,45000,2,3,49,1960,103348,3,12
1,4700,35,1,5620,16.33,6,46000,2,6,51,3060,70032,3,12
1,3741,36,1,2040,0,0,89000,1,16,46,2300,157020,3,15
1,3820,33,2,410,0,15,83500,1,7,47,2844,131772,3,12
1,3656,69,1,4920,0,0,0,1,34,44,1540,72542.82,3,16
1,190,45,1,310,0,0,75000,1,1,52,2080,49450,2,16
1,1066,81,1,0,0,0,0,1,31,0,0,72495,2,16
1,7209,84,2,0,0,0,0,1,7,0,0,27090,2,12
1,7148,63,1,6355,27.05,5,58000,1,11,52,2280,21596,3,16
1,8868,35,2,3255,35.96,4,60000,1,1,50,1800,36080,2,17
1,7306,23,1,4020,0,0,26000,1,4,51,2080,20550,2,14
1,7421,62,1,0,0,0,0,1,10,0,0,23625,2,15
1,8485,37,1,4700,0,15,48000,1,5,49,2450,61060,2,12
1,6953,49,1,1460,0,24,101000,1,99,48,1936,81560,2,17
1,7247,31,1,3420,18.25,0,21216,1,10,50,1200,46447.11,2,16
1,6196,65,1,0,0,0,0,1,13,0,0,36862,2,13
1,5358,57,1,650,0,18,93000,1,5,46,2300,39033,3,12
1,5186,44,1,5120,12,1,22000,1,1,51,2040,28008,2,12
1,7586,38,1,1920,25.35,7,50000,1,8,48,1999,66400,2,15
1,4554,38,1,0,0,0,0,1,2,0,0,31958,2,14
1,8928,37,1,4010,14,1,6000,1,10,18,216,31004,2,12
1,8821,36,2,4110,4,7,26500,1,16,51,2024,52294,2,14
1,5956,33,1,4610,9.45,0,52000,1,2,46,2140,48888,2,15
1,7349,29,1,4700,16.5,4,21000,1,0,51,2040,36040,2,14
1,6313,29,1,3220,26,4,62000,1,0,50,2100,43632,2,17
1,8315,24,1,7210,17.98,0,16000,1,0,52,1560,37000,4,13
1,6936,22,2,3600,10,1,17000,1,4,50,2185,18674,3,14
1,6687,20,1,7900,14,1,27000,1,95,52,4680,32500,2,11
1,8033,19,1,4610,11,0,100,1,0,1,8,24240,2,12
1,6394,38,2,6750,0,1,30000,1,4,52,2340,56446,2,13
1,7734,38,1,5620,12.8,14,38000,1,18,50,2530,64050,2,12
1,7521,66,1,0,0,0,0,1,35,0,0,48086,2,14
1,7406,46,1,7950,21,26,50000,1,24,45,2025,43540,2,12
1,7534,45,1,1060,0,1,75000,1,14,50,2000,70506,3,17
1,7889,36,1,6230,0,0,0,1,12,52,312,22400,2,12
1,7181,28,1,8220,18.5,5,40000,1,4,51,2467,30703.95,2,15
1,5683,43,1,9120,0,4,13500,1,10,51,1530,68692.82,2,17
1,6233,23,1,6765,0,0,16000,1,0,52,2080,32321,2,13
1,7541,38,1,4500,0,0,48530,2,17,51,3060,93800,4,12
1,6696,37,1,3535,16,2,35000,1,15,51,2040,43024,2,17
1,6373,51,1,7410,16.55,3,47000,1,33,48,3388,41452,2,15
1,5759,70,1,1720,0,0,7000,1,8,50,1008,73490,3,16
1,7776,65,2,0,0,0,0,1,28,0,0,23412,3,15
1,7893,20,1,6240,12,0,15000,1,1,50,1375,18016,3,13
1,8451,19,1,4020,10,1,3000,1,1,25,1250,16354.21,3,12
1,7557,56,1,4700,26,35,50200,1,4,50,3000,57738,3,14
1,6540,44,1,850,0,20,300000,1,5,47,2133,150802.33,3,16
1,8927,37,1,3060,0,4,600000,1,3,49,3444,149290,3,17
1,6413,35,1,3060,0,2,190000,4,3,48,2856,167450,3,17
1,7303,47,1,0,0,0,0,1,20,0,0,28200,3,9
1,381,70,1,5510,11,14,22000,1,18,50,2000,44760,3,14
1,4,61,1,8965,13.7,38,32000,1,9,52,2288,26814,3,11
1,6330,47,1,3500,0,6,24000,1,0,52,1040,55782,3,14
1,141,71,1,6050,0,0,3000,1,20,3,60,42920,3,12
1,215,24,1,1030,13.61,1,40000,1,1,45,1792,33388,3,16
1,396,49,1,5000,0,23,130000,1,0,49,1960,92560,3,16
1,274,84,1,3010,0,0,100000,1,65,40,1280,28692.77,4,17
1,797,71,1,6050,0,2,22620,2,38,52,2590,30509.95,3,9
1,1214,27,2,4760,11.22,7,24000,2,1,51,2032,32268,3,13
1,1392,40,1,7420,0,16,80000,2,13,50,3000,114329,4,12
1,2345,28,2,4720,15,2,30000,2,2,50,2056,40090,4,13
1,2077,32,1,9130,0,0,11677,2,99,20,1200,47380,3,12
1,1993,53,1,0,0,0,0,2,4,0,0,17524,3,10
1,5301,84,1,4010,0,0,532,1,33,1,28,25765,4,17
1,4827,60,1,9830,0,33,79800,1,8,51,2168,25729,3,17
1,6100,56,2,230,0,0,101000,1,6,48,2400,74770,4,17
1,6082,50,1,6200,0,20,120000,1,32,52,2331,155114.68,4,12
1,2731,73,2,0,0,0,0,2,8,0,0,20090,3,12
1,1697,50,2,740,0,20,52000,2,5,51,2024,29154,3,16
1,1861,49,2,4510,0,27,18000,2,3,21,840,26320,3,14
1,2323,24,1,5230,12.75,0,6000,2,1,52,2064,26960,3,12
1,5256,59,1,220,0,19,190000,1,5,48,2160,96372,4,17
1,9480,37,1,430,0,2,115000,1,6,51,2032,79502.55,4,15
1,5544,25,2,0,0,0,0,1,1,0,0,67500,4,17
1,5888,70,1,2330,0,13,61423,1,16,52,2600,106234.99,4,17
1,4962,88,1,0,0,0,0,7,99,0,0,35737,4,14
1,4908,39,1,1740,0,1,90000,1,1,50,2232,54400,3,17
1,5668,42,1,8140,0,0,53000,1,22,45,1816,61226.05,4,17
1,6639,23,1,8500,12.5,0,13000,1,99,52,1548,26340,4,10
1,3442,52,1,4020,0,0,0,2,4,0,0,56765.61,1,13
1,4842,76,1,0,0,0,0,1,20,0,0,73560,3,16
1,8886,45,1,2100,0,15,110000,1,99,50,2739,93501.11,3,17
1,5027,59,1,2200,0,2,30000,1,40,52,1040,82715.3,3,16
1,1869,62,2,0,0,0,0,2,0,0,0,5100,3,0
1,1929,46,2,350,72,2,145000,2,5,49,3279,63648,4,17
1,1858,42,1,0,0,0,0,2,0,0,0,9876,3,12
1,2041,40,1,9140,0,0,6000,2,16,52,2080,9920.53,3,17
1,2326,35,1,4130,9,2,35000,2,2,52,2600,16804,3,9
1,1944,39,2,710,0,6,102200,2,2,45,2250,64184,3,16
1,1847,67,1,4220,0,0,0,2,99,50,2000,41760,3,14
1,1481,34,2,340,0,5,9999999,2,8,21,1477,59260,3,17
1,721,68,2,5120,0,0,12420,1,24,23,966,51310,1,12
1,6843,68,1,4250,0,0,9999998,2,31,52,1560,8858,3,10
1,5340,66,2,0,0,0,0,2,34,0,0,30340.52,3,15
1,6537,40,1,4700,0,0,12000,2,10,52,2099,44733,3,12
1,6128,33,1,0,0,0,0,1,3,0,0,20148.89,3,9
1,536,65,1,0,0,0,0,1,23,0,0,32380,3,12
1,526,46,1,7700,0,12,85000,1,8,50,2761,118201.11,3,16
1,521,49,2,860,0,2,107000,1,22,50,2000,58550,4,12
1,533,70,1,0,0,0,0,1,12,0,0,93665.82,4,17
1,970,60,1,430,0,0,40000,1,12,9,405,139820,4,17
1,743,31,1,800,0,0,30000,1,3,51,2295,45670,1,17
1,798,27,1,1006,0,0,60000,1,2,51,2088,60460,4,16
1,947,73,2,0,0,0,0,1,30,0,0,73310.86,1,17
1,7948,70,2,5240,0,0,10500,1,10,49,1960,39607.53,2,15
1,7338,36,1,7315,25.5,5,65000,1,8,50,2098,68146,2,13
1,4804,28,1,9820,0,8,42000,1,2,49,2205,58821,4,13
1,8405,23,2,5310,11.8,2,35000,1,0,51,2080,32852,2,15
1,7722,50,1,6230,15,0,0,1,22,52,2080,20070,2,11
1,9355,28,1,9610,11,0,14000,1,3,27,1431,22596.85,2,11
1,2949,85,1,0,0,0,0,1,33,0,0,72148,2,14
1,2997,50,1,50,0,0,140000,1,1,48,4560,138280,2,9
1,3123,28,2,5140,14,2,22000,1,6,49,1731,29179.06,2,17
1,2910,25,1,5240,0,2,60000,1,6,52,3096,44040,2,16
1,3250,61,1,205,0,0,75000,1,9,51,3060,54720,2,13
1,3138,59,1,120,0,29,100000,1,40,52,2080,66277.45,2,13
1,3181,36,1,710,26,2,42810,1,10,51,2550,62512,2,16
1,3290,34,1,7730,25,12,65000,1,10,50,2250,45751,2,13
1,3379,36,1,430,0,15,9999998,1,15,52,2600,59448.2,2,17
1,1195,35,1,300,0,12,115000,1,0,48,2390,80250,2,16
1,1082,38,1,3800,0,2,46000,1,99,42,2757,40452,3,15
1,5215,78,2,0,0,0,0,1,3,0,0,9801.15,2,14
1,8432,49,1,2320,0,4,9999999,1,2,49,3198,105154.12,2,17
1,6820,73,1,0,0,0,0,1,21,0,0,82540,2,14
1,9506,43,1,220,0,9,110000,1,2,50,1984,54891,2,17
1,6211,80,1,9610,8,0,0,1,28,0,0,58807,2,17
1,5510,55,1,50,0,4,110000,1,3,50,2500,59600,2,16
1,6424,28,1,4800,20,2,56000,1,1,46,1856,35830,2,15
1,9281,24,2,735,0,3,55000,1,3,49,2430,48420,2,16
1,6140,61,1,4710,0,5,80000,1,5,49,2342,91660,2,16
1,6146,31,1,4810,0,7,62000,1,3,49,2470,84544,2,16
1,7381,95,2,0,0,0,0,2,10,0,0,7512.22,3,8
1,6001,57,2,4600,0,0,0,2,0,0,0,13430,3,12
1,5487,51,2,4200,13.75,4,25000,2,16,50,1992,25742,3,11
1,7582,34,1,2900,18,5,42000,1,15,50,2100,70124,3,13
1,7387,34,2,3600,12,2,22000,2,9,43,1806,24499.62,3,12
1,7035,32,2,3600,12,0,24000,2,6,34,1292,26340,3,12
1,6847,31,2,3600,18,0,40000,2,9,37,2944,32050.15,3,13
1,7042,31,1,4760,11.22,1,31000,2,8,52,4160,18384,3,11
1,8039,25,1,4210,10.5,1,19240,2,2,52,1820,48091.31,3,11
1,7191,40,1,7200,18,1,40000,2,9,52,2080,57565.53,3,12
1,6701,29,1,9410,14,2,26880,2,0,51,2056,41216,3,14
1,3827,29,1,2720,0,4,48000,2,2,51,2056,32866.38,2,16
1,3555,61,1,140,30,25,100000,2,15,47,1880,48960,2,16
1,3697,39,1,4500,0,0,48000,2,1,52,3120,52880,3,12
1,1095,82,2,0,0,0,0,1,17,0,0,63010.01,3,17
1,6499,46,1,2700,11.5,3,7500,1,8,51,1530,33919,3,14
1,7881,24,2,4720,0,0,3000,1,0,20,800,14608.32,3,12
1,6817,23,1,5620,11.42,4,28000,1,1,52,1664,35256,3,12
1,9078,29,1,4220,15.21,0,25000,1,7,12,396,33841.76,2,13
1,9103,30,2,4230,0,0,0,2,99,0,0,20439.57,4,99
1,4042,62,1,7200,0,0,9999999,1,10,26,130,41752,2,10
1,4339,45,1,7750,12.85,1,32000,1,20,51,2550,16399.49,2,13
1,4332,40,1,5620,11.22,2,25000,1,3,52,2036,15772,2,99
1,4373,44,1,1760,22.5,26,52000,1,20,51,2834,58366.68,2,12
1,5827,69,2,4610,12,0,6200,2,19,33,528,24126,2,13
1,6530,34,2,5240,0,0,20000,2,5,52,2064,20024,2,16
1,7447,29,1,4500,0,0,30000,2,10,52,1560,14000,2,12
1,5167,27,2,9140,0,0,6000,2,2,35,1416,15078,2,12
1,41,82,1,0,0,0,0,1,31,0,0,58262,1,12
1,1169,24,2,3300,14,0,9999998,1,2,52,3120,24486.21,1,15
1,1105,22,2,4510,0,0,9999998,1,2,41,2460,42086,3,12
1,1121,61,1,4010,0,0,9999998,1,17,48,3120,87389.51,1,12
1,524,50,1,3930,36,5,96000,1,16,48,2020,88968,1,12
1,2492,88,2,0,0,0,0,1,30,0,0,38823.75,2,5
1,1557,73,1,0,0,0,0,7,22,0,0,92720,2,12
1,9115,57,1,3060,0,19,190000,1,25,49,1952,93440,1,17
1,1019,25,2,50,0,0,72000,1,2,47,2340,32087.95,6,16
1,198,68,1,530,0,4,200000,1,36,49,1960,144560,1,16
1,571,67,1,6200,0,0,30000,1,40,47,2115,83940,1,12
1,983,53,2,4230,0,0,25000,1,7,52,1716,25070,1,15
1,814,33,1,1007,0,1,200000,1,5,50,2772,64800,1,16
1,843,66,1,0,0,0,0,1,26,0,0,68216.85,1,16
1,1073,36,1,3060,0,0,150000,1,5,46,2784,95391.92,4,17
1,6328,64,1,420,0,0,86000,1,33,46,1610,55910,3,17
1,6175,64,2,0,0,0,0,1,34,0,0,51439.52,1,16
1,9329,38,1,3820,0,12,165000,1,1,52,2600,145200,3,17
1,1301,72,2,5120,0,0,3600,1,30,8,320,48883.83,1,16
1,496,37,1,840,0,3,600000,1,3,48,2517,252784,1,16
1,2755,36,1,9140,0,5,40000,1,10,52,3640,65248,3,12
1,1916,35,1,7200,27,17,38000,1,99,51,2286,45550,1,13
1,372,77,2,0,0,0,0,1,1,0,0,13137,1,16
1,1244,55,1,1020,0,10,300000,2,13,46,2656,103892.45,1,17
1,1205,31,2,5240,16,0,9999998,2,0,42,1815,24072,1,13
1,2375,64,1,0,0,0,0,4,20,0,0,58645,1,16
1,549,68,2,4610,15,13,30000,2,99,52,2028,32193.51,1,14
1,1239,49,2,4230,12,12,3000,1,15,35,1050,42708,1,9
1,5707,38,1,3820,0,2,87000,1,2,46,2300,50626,3,17
1,7696,27,1,350,30,0,5000,1,1,8,280,70300,1,17
1,7028,65,1,0,0,0,0,7,99,0,0,149916,3,4
1,2801,80,2,3600,0,0,12000,1,21,42,756,22515.37,1,14
1,1233,59,1,9140,10,7,56000,4,17,47,2350,105902,1,16
1,586,27,2,20,0,0,100000,4,8,49,2430,34340,1,16
1,4405,68,1,0,0,0,0,1,26,0,0,26205.74,1,8
1,3361,58,1,2010,0,31,9999998,7,99,47,1896,54732.98,1,16
1,2925,29,1,840,0,3,125325,1,9,50,3500,79882,1,16
1,1302,60,2,3600,25,0,65000,2,9,51,3060,64170,1,12
1,1230,72,2,3600,12,4,14981,2,40,51,1771,33416,3,12
1,1132,39,2,4610,12.5,5,16000,2,0,50,1100,33858,3,12
1,184,61,2,3600,15,2,37000,2,30,49,2333,26476,1,16
1,276,32,2,5240,28.85,5,60000,2,0,51,2176,38400,1,16
1,7048,60,1,9610,14.38,8,29000,1,21,49,1952,36218.59,3,16
1,7386,59,2,640,0,8,88000,7,32,50,2016,60197.8,2,16
1,5221,32,1,4760,0,3,65000,7,2,52,2132,59112,2,17
1,1331,60,2,0,0,0,0,2,18,0,0,42078.04,1,13
1,839,55,2,5240,18.54,0,42000,2,25,51,2631,37795,1,16
1,2312,64,1,2540,0,16,37000,4,23,51,2570,76175.02,1,16
1,4081,58,1,0,0,0,0,4,23,0,0,68900,1,12
1,4220,31,2,5120,22,0,23000,7,8,52,1456,19920,1,12
1,4486,79,1,0,0,0,0,7,0,0,0,15184,1,5
1,4235,27,1,4220,25,0,65000,4,9,49,2450,61736,1,12
1,2779,45,1,6260,25,0,40000,1,13,52,2860,57100,1,11
1,2740,47,1,6355,0,5,10000,1,17,51,2040,63780,1,99
1,1505,75,2,0,0,0,0,2,20,0,0,55979.14,1,6
1,1806,57,2,3600,0,0,15000,2,26,27,839,55232,3,12
1,2549,39,2,60,0,18,220000,2,5,52,2600,68740,1,16
1,786,39,1,4850,0,0,12000,1,7,48,968,88984.25,4,16
1,860,45,1,110,0,15,130000,1,16,48,2662,108268,2,16
1,4242,74,1,4030,0,0,8151,7,34,38,836,59372.25,2,12
1,4465,38,2,120,0,2,60000,1,13,50,2500,73500,2,14
1,1322,57,1,2750,0,43,6000,2,25,52,3744,14420.83,3,16
1,699,61,2,2550,0,13,39000,2,27,41,1743,35833,2,17
1,9590,55,1,3255,48,11,142000,2,8,46,4122,83110,2,16
1,4657,59,2,3600,15,11,38000,2,20,49,3920,27175,2,16
1,6114,29,2,9140,0,0,32000,2,0,52,3120,38700,3,17
1,5294,44,1,4600,0,0,40000,1,3,51,2550,33490,2,12
1,7253,63,2,0,0,0,0,1,25,0,0,45841.85,2,7
1,8863,57,1,7200,0,3,19200,7,16,25,1000,24580,2,6
1,7023,29,2,9620,17.05,7,25000,1,3,50,2000,67400,2,15
1,7088,34,2,4040,0,7,20000,7,5,52,3120,42720,2,12
1,8884,36,1,4840,22.5,0,26000,1,15,51,2040,47528,2,12
1,4367,68,1,4700,0,0,9999998,4,99,52,1820,75792.71,2,16
1,9243,45,1,6220,0,0,0,1,20,52,2080,37160,2,7
1,8569,46,2,8300,10,1,16000,7,5,52,1196,31526,2,12
1,2461,61,1,0,0,0,0,1,22,0,0,19400.92,4,12
1,1551,34,1,6230,0,0,52000,7,5,52,2072,19500,4,13
1,1385,31,1,7200,15,0,40000,1,12,51,2056,34928.13,4,10
1,1456,25,1,4950,0,0,30000,1,4,52,2080,28910,4,14
1,958,52,1,1800,0,0,145000,1,8,52,2080,78189.18,3,17
1,246,55,1,1610,0,5,90000,4,6,47,1888,135560,1,17
1,167,25,1,840,0,0,125000,4,2,46,2990,73656,4,16
1,2170,66,1,6200,0,0,35000,7,20,52,1560,74534,3,12
1,2676,33,1,565,0,10,100000,1,13,50,2400,62648,3,17
1,2540,65,2,4230,0,0,3500,1,24,16,391,27524,3,11
1,2610,30,1,9000,15,2,48000,1,4,52,2860,91945.41,3,14
1,306,53,1,0,0,0,0,2,14,0,0,15418,3,12
1,9540,69,2,5400,0,20,42000,1,21,46,2514,40680,3,14
1,2205,52,1,10,0,0,120000,1,12,52,2860,98300,3,14
1,2526,53,2,5000,0,21,85000,1,19,48,1936,83532.84,3,16
1,2135,56,1,4840,0,2,52000,1,22,30,758,208588,3,14
1,4390,49,2,9140,11,3,27000,1,0,50,2500,28275.84,3,12
1,2576,71,1,0,0,0,0,1,25,0,0,59208.41,3,16
1,4165,59,2,0,0,0,0,1,29,0,0,26086,3,12
1,4387,34,1,3300,17,2,20000,1,4,51,2295,22140,3,17
1,4305,32,1,1965,0,2,120000,1,8,47,1951,171250.07,3,12
1,4407,51,1,4820,0,0,53000,1,15,51,2295,66044.38,3,16
1,1337,66,1,9140,0,0,25000,1,25,50,2500,71618.6,3,14
1,3835,50,1,1920,27.7,3,60000,1,14,50,2400,38954,3,13
1,3721,48,2,5810,0,17,9999999,1,12,48,2390,77078,3,13
1,3699,45,1,3930,998,2,9999998,1,15,52,2270,22562.62,3,99
1,3710,45,1,5340,998,15,40000,1,15,47,2370,82280,3,12
1,3191,68,1,0,0,0,0,1,29,0,0,43198,3,9
1,2468,64,1,300,0,0,75000,4,16,18,720,104500,3,16
1,1442,33,2,1965,0,0,82000,4,7,49,1976,36089.33,4,16
1,1786,25,2,1450,0,2,80000,4,0,50,2480,32400,2,16
1,1281,68,1,1350,75,41,156000,4,19,48,1936,120940,3,16
1,1068,32,1,4850,0,5,90000,4,3,49,1960,127776.22,3,16
1,187,30,1,2100,0,0,60000,4,0,52,2080,49080,3,16
1,2683,60,2,3060,0,19,20992,7,30,47,1880,8798,6,17
1,3627,52,1,9600,20,10,35000,1,10,50,2500,36126.19,3,12
1,3686,24,2,2310,0,2,45000,1,2,52,2080,28774.09,3,16
1,3747,27,1,940,0,0,58000,1,4,52,2080,28208.4,3,17
1,2099,54,2,4610,0,0,15000,1,9,42,1680,30475.66,3,3
1,2311,35,1,6200,0,0,85000,1,2,51,2295,70273.64,3,11
1,2477,33,1,6440,25,4,40000,1,3,50,2000,59608,3,15
1,2093,43,1,9610,23,11,65000,1,9,48,2252,67640,3,12
1,1616,37,1,6220,21,14,40000,9,99,52,2080,43340,3,99
1,179,56,1,1420,0,6,125000,4,10,48,1920,139060,3,17
1,2267,56,2,4510,9.5,0,30000,1,14,45,1568,60330,3,12
1,1625,32,1,4250,0,0,20000,9,5,43,1118,36282.16,3,12
1,2841,30,1,6250,0,0,6000,7,9,52,2110,18860,3,11
1,1416,27,1,8140,19,3,52000,9,99,51,3060,28036,3,11
1,2786,29,2,3930,12.5,0,2000,9,5,18,720,31476.18,3,11
1,3783,57,1,5000,0,3,9999998,1,17,52,2080,54080.84,3,12
1,3847,26,1,2310,0,4,50000,1,0,52,2600,38486.16,3,16
1,3815,24,1,300,0,2,98000,1,3,49,4900,35526,3,16
1,624,69,2,0,0,0,0,7,99,0,0,8234.23,4,12
1,1141,46,1,0,0,0,0,4,12,0,0,46940,4,12
1,953,48,1,1007,0,3,9999999,7,5,49,2214,73490,3,17
1,2775,57,1,650,0,0,500000,1,15,48,3840,180000,3,17
1,2634,34,2,120,0,14,95000,1,3,49,2470,85160,4,17
1,1623,49,1,1010,0,2,110000,1,20,50,1984,83000,4,16
1,2185,40,1,1410,0,0,100000,1,22,50,2058,58700,4,14
1,9040,45,1,4200,27,2,45000,7,3,52,3640,34260,4,14
1,4417,60,2,7700,13,5,10000,7,16,30,1212,26650.45,4,16
1,4004,36,1,4810,0,4,75000,1,5,51,2040,75120,4,16
1,4097,32,1,220,0,13,75000,1,9,52,2080,75900,4,12
1,2166,59,1,1020,0,15,155000,4,20,42,1680,76480,3,17
1,2306,25,1,2860,0,2,55000,4,1,48,2400,87782.45,4,16
1,2680,88,2,0,0,0,0,4,45,0,0,7649.05,3,4
1,2883,68,1,0,0,0,0,1,24,0,0,76090,4,8
1,8764,61,2,0,0,0,0,7,4,0,0,71865.22,4,14
1,8154,36,1,9000,15,1,54000,1,8,52,2849,43620,4,12
1,2568,61,1,4700,0,0,45000,1,99,52,3120,90493.21,4,15
1,1795,29,1,0,0,0,0,1,2,0,0,75760,4,17
1,2471,54,1,4840,0,5,60000,1,10,39,1773,72070.43,4,16
1,5633,29,1,120,0,9,300000,7,4,47,2330,182310.24,4,14
1,852,54,2,8965,26,28,57000,4,6,50,2000,96430,4,14
1,804,72,2,0,0,0,0,7,26,0,0,27370,4,17
1,603,83,1,0,0,0,0,1,54,0,0,42899.77,4,17
1,1516,64,1,110,0,13,120000,4,17,48,1928,77850,3,16
1,2395,34,1,8740,20.5,8,38632,4,0,50,1984,32506,4,16
1,2286,40,1,1820,0,11,85000,1,10,51,2794,87828.43,4,17
1,2652,54,1,9130,37.73,17,90000,5,10,33,1726,59571,4,16
1,2182,68,1,4610,12,9,36000,4,26,52,3120,29499.89,4,17
1,1183,67,1,0,0,0,0,4,22,0,0,56504,3,17
1,778,32,1,3060,0,4,65000,4,2,52,4144,33253.53,2,16
1,3433,51,1,5600,0,19,52000,5,23,46,1987,41878.38,4,16
1,4411,56,1,8740,17.75,11,40000,1,99,51,2193,20172,4,16
1,3964,54,2,4230,0,0,19000,1,20,52,2340,46265.01,4,12
1,4206,32,1,5240,14,0,20000,7,11,52,2496,75743.55,4,12
1,3668,54,1,8650,998,0,0,1,23,0,0,37380,4,3
1,3670,47,2,7720,15,15,30000,7,2,51,2040,47536,4,11
1,3462,24,1,735,0,0,100000,1,1,50,1992,33672,4,16
1,2750,58,2,4010,0,0,9000,1,9,32,1120,49700,4,9
1,3360,53,1,6230,15,1,9999998,1,12,51,2040,36646.31,4,9
1,3210,54,1,6460,18,1,35000,1,99,46,1844,86696,4,12
1,1201,53,1,6250,35,21,90000,7,13,52,2184,77315.99,4,7
1,69,27,2,0,0,0,0,7,99,0,0,10064,4,12
1,4413,28,1,7200,0,98,30420,9,99,52,2340,44864,4,12
1,7565,46,2,4230,12,2,15000,1,11,51,1657,22036,4,6
1,7498,56,1,9130,0,1,25000,1,22,51,2040,66380,4,6
1,3941,72,1,0,0,0,0,4,29,0,0,44760.11,4,12
1,3981,40,1,800,0,1,90000,7,10,51,2652,85680,4,16
1,4380,42,1,430,999,17,9999999,1,99,50,2000,57319.49,4,14
1,257,77,1,0,0,0,0,4,32,0,0,41860,4,16
1,3483,67,1,50,0,4,40000,1,18,52,1040,150940,4,17
1,3854,32,1,1006,0,4,120000,1,10,48,2160,63296.38,4,17
1,1504,68,1,0,0,0,0,4,28,0,0,50830,4,17
1,2797,42,1,1020,0,0,132000,5,3,51,2805,127514.68,4,17
1,1830,37,2,2100,0,7,148000,4,4,44,2220,47110,4,17
1,1883,38,1,1010,0,11,126000,1,10,50,2000,67448.31,4,17
1,3522,48,1,3910,0,26,9999999,1,11,52,5200,66718.13,4,17
1,1253,43,1,4020,14,2,36400,1,6,52,2270,34110,4,9
1,667,21,2,5110,17,0,28000,7,1,47,1868,42100,4,12
1,1240,42,2,4230,12.5,4,19000,1,0,52,1651,33100,4,2
1,4967,24,2,800,0,2,58000,1,0,48,1912,43749.18,4,17
1,8557,46,1,6260,25,0,60000,1,15,51,2040,50120,4,9
1,8801,36,1,0,0,0,0,1,2,0,0,26381.31,4,12
1,8743,39,1,2025,17,20,23000,1,6,51,1626,29170,4,14
1,8337,53,1,430,0,0,9999998,7,35,50,2250,73121.37,4,12
1,3320,55,1,9620,19.8,26,46000,1,15,49,2303,81151.88,4,12
1,2210,54,1,6200,0,0,28000,1,14,52,2080,79640,4,8
1,2505,33,1,9130,19.91,0,45000,1,3,50,3000,46380,4,12
1,1917,30,1,4020,13,0,7000,1,2,46,1824,30000,4,13
1,1468,23,2,5330,0,0,45000,1,3,51,2048,35452,4,12
1,2348,37,2,4220,12,3,22000,1,2,49,1976,38300,4,10
1,2022,50,1,7000,0,15,55000,7,32,50,2000,67228,4,11
1,2640,34,1,3850,30.75,7,92000,7,8,49,2527,77905,4,14
1,4299,51,1,300,45,19,125000,1,11,48,2304,80742,4,15
1,4416,25,1,220,0,2,99000,7,7,50,2500,70946.13,4,13
1,961,62,1,220,150,0,90000,7,17,51,2295,74340,4,12
1,645,28,2,5940,0,0,32000,1,2,15,612,95170,2,16
1,3666,58,1,9140,0,13,17000,1,12,51,1799,30220,4,12
1,3786,42,1,1020,0,9,9999998,1,99,50,2000,53960,4,16
1,1138,55,2,0,0,0,0,7,9,0,0,33616.65,4,11
1,2057,63,1,8220,19,26,27000,1,24,26,1248,36863,1,12
1,2423,37,1,3220,999,13,9999998,1,10,50,2016,60966.44,1,17
1,5723,39,1,1965,25,0,50000,1,8,52,2160,54993.39,1,12
1,1023,58,1,230,0,2,55000,7,19,51,2550,93940,3,17
1,892,34,1,9000,14,0,22000,7,3,51,2805,97089,3,14
1,764,30,1,7315,0,0,25000,7,4,24,960,42000,3,12
1,6154,68,2,4200,0,0,0,1,29,46,1828,123670.33,1,14
1,3397,73,1,0,0,0,0,7,33,0,0,23440,2,6
1,3287,54,1,6230,0,0,25000,7,10,51,2048,44469.27,2,12
1,3387,29,2,740,18.75,0,36000,1,10,50,2167,28777,2,14
1,3362,25,1,4220,13,4,40000,1,5,48,2511,31550.27,2,12
1,3418,54,1,6200,18,19,45000,7,13,44,1967,52290,2,10
1,2915,24,2,4230,0,5,20000,1,2,52,1560,20600,2,15
1,8681,51,1,7700,0,3,6656,7,23,51,2448,5965,6,12
1,8026,77,2,4600,0,0,12000,9,99,52,2360,20891.45,2,99
1,8727,48,1,4200,14,18,42000,1,99,47,2115,61580,2,9
1,2216,59,1,5620,0,4,2917,7,99,52,2340,4531,2,12
1,2055,58,1,4250,17,0,18000,7,18,44,1554,25380,2,6
1,1981,27,1,4760,0,4,47000,1,5,48,2880,32675,2,11
1,2320,46,1,410,14,2,30000,9,99,36,1620,11320,2,10
1,2278,40,1,4110,0,4,30000,1,3,51,1734,64090,1,16
1,9297,77,2,0,0,0,0,2,37,0,0,38680,3,12
1,3423,62,1,4700,0,0,0,2,21,51,1542,46659,3,17
1,4389,71,2,4720,15.75,18,28000,2,30,49,1960,53308,3,13
